date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:58:45	233580/233580	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2021:58:42%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/image_0691a580-faae-4990-85dc-ce88e19a4925_800x.png?v=1606347974	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/image_0691a580-faae-4990-85dc-ce88e19a4925_800x07f0.png	(from https://www.laurencraft.com/collections/earrings/products/star-huggie-earrings)
15:58:45	47226/47226	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2021:58:45%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-1.jpg?v=1553734162	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-1ed0d.jpg	(from https://www.laurencraft.com/collections/earrings/products/geometric-earrings)
15:58:45	38724/38724	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2021:58:45%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-1_600x600_crop_center.jpg?v=1553734162	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-1_600x600_crop_centered0d.jpg	(from https://www.laurencraft.com/collections/earrings/products/geometric-earrings)
15:58:45	1027/1027	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:f8341a7cb453fc91ce64dfab053637f1	https://www.laurencraft.com/products/geometric-earrings.oembed	C:/Users/keega/Downloads/grisdesigns/www.laurencraft.com/products/geometric-earrings.oembed	(from https://www.laurencraft.com/collections/earrings/products/geometric-earrings)
15:58:47	893/893	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2003%20Mar%202023%2021:58:46%20GMT	https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/geometric-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-1_1024x.jpg?v=1553734162&description=These%20earrings%C2%A0are%20made%20to%20order.%20From%20purchase%20date%20they%C2%A0will%20arrive%20to%20you%20within%204%20to...	C:/Users/keega/Downloads/grisdesigns/pinterest.com/pin/create/button/indexbd1f.html	(from https://www.laurencraft.com/collections/earrings/products/geometric-earrings)
15:58:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2021:58:45%20GMT	http://cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-1_800x.jpg?v=1553734162	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-1_800xed0d.jpg	(from https://www.laurencraft.com/collections/earrings/products/geometric-earrings)
15:58:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2021:58:47%20GMT	http://cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-2.jpg?v=1553734163	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-2159f.jpg	(from https://www.laurencraft.com/collections/earrings/products/geometric-earrings)
15:58:48	47226/47226	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2021:58:47%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-1_800x.jpg?v=1553734162	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-1_800xed0d.jpg	(from https://www.laurencraft.com/collections/earrings/products/geometric-earrings)
15:58:48	28624/28624	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2021:58:48%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-2.jpg?v=1553734163	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-2159f.jpg	(from https://www.laurencraft.com/collections/earrings/products/geometric-earrings)
15:58:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2021:58:48%20GMT	http://cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-2_800x.jpg?v=1553734163	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-2_800x159f.jpg	(from https://www.laurencraft.com/collections/earrings/products/geometric-earrings)
15:58:50	28624/28624	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2021:58:49%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-2_800x.jpg?v=1553734163	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-2_800x159f.jpg	(from https://www.laurencraft.com/collections/earrings/products/geometric-earrings)
15:58:50	893/893	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2003%20Mar%202023%2021:58:50%20GMT	https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/geometric-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/Geometric-Earrings-1_large.jpg?v=1553734162&description=These%20earrings%C2%A0are%20made%20to%20order.%20From%20purchase%20date%20they%C2%A0will%20arrive%20to%20you%20within%204%20to...	C:/Users/keega/Downloads/grisdesigns/pinterest.com/pin/create/button/indexcdf9.html	(from https://www.laurencraft.com/collections/earrings/products/geometric-earrings)
15:58:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2021:58:50%20GMT	http://cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings.jpg?v=1553732317	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings8718.jpg	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:58:51	113005/113005	---MCZ	200	added ('OK')	text/html	etag:cacheable:bce98f8b548f8f37a4e4ec5bc0adaf9d	https://www.laurencraft.com/products/kisses-over-hugs-earrings	C:/Users/keega/Downloads/grisdesigns/www.laurencraft.com/products/kisses-over-hugs-earrings.html	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:58:51	38830/38830	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2021:58:51%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings.jpg?v=1553732317	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings8718.jpg	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:58:51	32128/32128	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2021:58:51%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_600x600_crop_center.jpg?v=1553732317	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_600x600_crop_center8718.jpg	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:58:53	913/913	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2003%20Mar%202023%2021:58:52%20GMT	https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/kisses-over-hugs-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_1024x.jpg?v=1553732317&description=From%20my%C2%A0SPRING%20COLLECTION%20%7C%202021.%C2%A0%20%C2%A0%20These%20xx%20earrings%20are%20set%20in%2014k%20rose%20gold...	C:/Users/keega/Downloads/grisdesigns/pinterest.com/pin/create/button/indexd473.html	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:58:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2021:58:52%20GMT	http://cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_800x.jpg?v=1553732317	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_800x8718.jpg	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:58:53	884/884	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:05872a7bdf6c0ce4d5a2b0ebce3221b3	https://www.laurencraft.com/products/kisses-over-hugs-earrings.oembed	C:/Users/keega/Downloads/grisdesigns/www.laurencraft.com/products/kisses-over-hugs-earrings.oembed	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:58:54	38830/38830	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2021:58:53%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_800x.jpg?v=1553732317	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_800x8718.jpg	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:58:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2021:58:54%20GMT	http://cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_2.jpg?v=1553732325	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_20e9c.jpg	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:58:54	29537/29537	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2021:58:54%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_2.jpg?v=1553732325	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_20e9c.jpg	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:58:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2021:58:54%20GMT	http://cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_2_800x.jpg?v=1553732325	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_2_800x0e9c.jpg	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:58:56	29537/29537	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2021:58:55%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_2_800x.jpg?v=1553732325	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_2_800x0e9c.jpg	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:58:56	913/913	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2003%20Mar%202023%2021:58:56%20GMT	https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/kisses-over-hugs-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/Kisses-Over-Hugs-Earrings_large.jpg?v=1553732317&description=From%20my%C2%A0SPRING%20COLLECTION%20%7C%202021.%C2%A0%20%C2%A0%20These%20xx%20earrings%20are%20set%20in%2014k%20rose%20gold...	C:/Users/keega/Downloads/grisdesigns/pinterest.com/pin/create/button/index4212.html	(from https://www.laurencraft.com/collections/earrings/products/kisses-over-hugs-earrings)
15:59:06	239317/239317	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:58:56%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/arielle-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_82df8dd1-1ad2-49ae-9acb-fc6f31339fa2_1024x.png?v=1606339227%26description=14k%20yellow%20gold%20pave%20diamond%20earrings.%20Diamond%20carat%20weight%20is%202.43%20carats.%C2%A0	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/index285c.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/arielle-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_82df8dd1-1ad2-49ae-9acb-fc6f31339fa2_1024x.png?v=1606339227&description=14k%20yellow%20gold%20pave%20diamond%20earrings.%20Diamond%20carat%20weight%20is%202.43%20carats.%C2%A0)
15:59:06	239477/239477	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:58:56%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/london-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_7f913954-1528-40b3-b965-dd375ec2593b_1024x.png?v=1606334317%26description=18k%20rose%20gold%20earrings%20set%20in%20pave%20diamonds.%C2%A0%2018k%20white%20gold%20%26amp;%20yellow%20gold%20are...	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/indexfe87.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/london-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_7f913954-1528-40b3-b965-dd375ec2593b_1024x.png?v=1606334317&description=18k%20rose%20gold%20earrings%20set%20in%20pave%20diamonds.%C2%A0%2018k%20white%20gold%20%26amp;%20yellow%20gold%20are...)
15:59:07	239317/239317	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:58:56%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/arielle-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_82df8dd1-1ad2-49ae-9acb-fc6f31339fa2_large.png?v=1606339227%26description=14k%20yellow%20gold%20pave%20diamond%20earrings.%20Diamond%20carat%20weight%20is%202.43%20carats.%C2%A0	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/indexc5c0.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/arielle-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_82df8dd1-1ad2-49ae-9acb-fc6f31339fa2_large.png?v=1606339227&description=14k%20yellow%20gold%20pave%20diamond%20earrings.%20Diamond%20carat%20weight%20is%202.43%20carats.%C2%A0)
15:59:08	239476/239476	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:58:57%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/london-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_7f913954-1528-40b3-b965-dd375ec2593b_large.png?v=1606334317%26description=18k%20rose%20gold%20earrings%20set%20in%20pave%20diamonds.%C2%A0%2018k%20white%20gold%20%26amp;%20yellow%20gold%20are...	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/indexe885.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/london-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_7f913954-1528-40b3-b965-dd375ec2593b_large.png?v=1606334317&description=18k%20rose%20gold%20earrings%20set%20in%20pave%20diamonds.%C2%A0%2018k%20white%20gold%20%26amp;%20yellow%20gold%20are...)
15:59:12	239650/239650	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:59:07%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/half-crescent-moon-earring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_ad7137ac-fb4e-46fa-bcdc-15768144a27a_1024x.png?v=1606336161%26description=14k%20white%20gold%20diamond%20crescent%20moon%20earrings%20with%20diamond%20chain%20detail.%C2%A0%2014k%20rose%20gold%20is...	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/indexd886.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/half-crescent-moon-earring&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_ad7137ac-fb4e-46fa-bcdc-15768144a27a_1024x.png?v=1606336161&description=14k%20white%20gold%20diamond%20crescent%20moon%20earrings%20with%20diamond%20chain%20detail.%C2%A0%2014k%20rose%20gold%20is...)
15:59:13	239727/239727	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:59:07%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/rayna-diamond-hoop-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_778dd0c3-88fb-4936-a695-18429f2011d7_1024x.png?v=1606357778%26description=18k%20rose%20gold%20diamond%20baguette%20%26amp;%20single%20diamond%20hoop%20earrings.%20Diamond%20carat%20weight%20is%201.028...	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/indexf2e1.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/rayna-diamond-hoop-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_778dd0c3-88fb-4936-a695-18429f2011d7_1024x.png?v=1606357778&description=18k%20rose%20gold%20diamond%20baguette%20%26amp;%20single%20diamond%20hoop%20earrings.%20Diamond%20carat%20weight%20is%201.028...)
15:59:13	239650/239650	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:59:07%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/half-crescent-moon-earring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_ad7137ac-fb4e-46fa-bcdc-15768144a27a_large.png?v=1606336161%26description=14k%20white%20gold%20diamond%20crescent%20moon%20earrings%20with%20diamond%20chain%20detail.%C2%A0%2014k%20rose%20gold%20is...	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/indexfa20.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/half-crescent-moon-earring&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_ad7137ac-fb4e-46fa-bcdc-15768144a27a_large.png?v=1606336161&description=14k%20white%20gold%20diamond%20crescent%20moon%20earrings%20with%20diamond%20chain%20detail.%C2%A0%2014k%20rose%20gold%20is...)
15:59:14	239727/239727	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:59:08%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/rayna-diamond-hoop-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_778dd0c3-88fb-4936-a695-18429f2011d7_large.png?v=1606357778%26description=18k%20rose%20gold%20diamond%20baguette%20%26amp;%20single%20diamond%20hoop%20earrings.%20Diamond%20carat%20weight%20is%201.028...	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/indexf97d.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/rayna-diamond-hoop-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_778dd0c3-88fb-4936-a695-18429f2011d7_large.png?v=1606357778&description=18k%20rose%20gold%20diamond%20baguette%20%26amp;%20single%20diamond%20hoop%20earrings.%20Diamond%20carat%20weight%20is%201.028...)
15:59:18	239529/239529	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:59:12%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/chain-link-hoops%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_dea9f519-bbf7-4c54-b952-895e6a946378_1024x.png?v=1606337592%26description=18k%20rose%20gold%20diamond%20chain%20link%20hoop%20earrings.%20Diamond%20weight%20is%200.44%20carats.%C2%A0%2018k%20green...	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/index3d6a.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/chain-link-hoops&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_dea9f519-bbf7-4c54-b952-895e6a946378_1024x.png?v=1606337592&description=18k%20rose%20gold%20diamond%20chain%20link%20hoop%20earrings.%20Diamond%20weight%20is%200.44%20carats.%C2%A0%2018k%20green...)
15:59:20	239118/239118	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:59:14%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/sydney-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_2b5efb73-7576-49d0-8e38-910064f44322_1024x.png?v=1606335017%26description=14k%20rose%20gold%20earrings%20with%20pink%20sapphires%20%26amp;%20diamonds.%C2%A0	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/indexe62c.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/sydney-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_2b5efb73-7576-49d0-8e38-910064f44322_1024x.png?v=1606335017&description=14k%20rose%20gold%20earrings%20with%20pink%20sapphires%20%26amp;%20diamonds.%C2%A0)
15:59:20	239528/239528	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:59:13%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/chain-link-hoops%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_dea9f519-bbf7-4c54-b952-895e6a946378_large.png?v=1606337592%26description=18k%20rose%20gold%20diamond%20chain%20link%20hoop%20earrings.%20Diamond%20weight%20is%200.44%20carats.%C2%A0%2018k%20green...	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/indexb736.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/chain-link-hoops&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_dea9f519-bbf7-4c54-b952-895e6a946378_large.png?v=1606337592&description=18k%20rose%20gold%20diamond%20chain%20link%20hoop%20earrings.%20Diamond%20weight%20is%200.44%20carats.%C2%A0%2018k%20green...)
15:59:21	239119/239119	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:59:14%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/sydney-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_2b5efb73-7576-49d0-8e38-910064f44322_large.png?v=1606335017%26description=14k%20rose%20gold%20earrings%20with%20pink%20sapphires%20%26amp;%20diamonds.%C2%A0	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/index1ca4.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/sydney-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_2b5efb73-7576-49d0-8e38-910064f44322_large.png?v=1606335017&description=14k%20rose%20gold%20earrings%20with%20pink%20sapphires%20%26amp;%20diamonds.%C2%A0)
15:59:25	239328/239328	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:59:19%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/esme-hoop-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_4da03c81-ef95-4bd5-bb0d-9d20ae79c440_1024x.png?v=1606353455%26description=18k%20white%20gold%20diamond%20hoop%20earrings.%20Diamond%20carat%20weight%20is%201.06%20carats.%C2%A0	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/index5283.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/esme-hoop-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_4da03c81-ef95-4bd5-bb0d-9d20ae79c440_1024x.png?v=1606353455&description=18k%20white%20gold%20diamond%20hoop%20earrings.%20Diamond%20carat%20weight%20is%201.06%20carats.%C2%A0)
15:59:25	239328/239328	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:59:21%20GMT	https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/esme-hoop-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_4da03c81-ef95-4bd5-bb0d-9d20ae79c440_large.png?v=1606353455%26description=18k%20white%20gold%20diamond%20hoop%20earrings.%20Diamond%20carat%20weight%20is%201.06%20carats.%C2%A0	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/index32da.html	(from https://pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/esme-hoop-earrings&media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_4da03c81-ef95-4bd5-bb0d-9d20ae79c440_large.png?v=1606353455&description=18k%20white%20gold%20diamond%20hoop%20earrings.%20Diamond%20carat%20weight%20is%201.06%20carats.%C2%A0)
15:59:25	45647/45647	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:eaeb6de163c7290a02b8e1ba81774e7c	https://www.laurencraft.com/collections/rings.oembed?page=4	C:/Users/keega/Downloads/grisdesigns/www.laurencraft.com/collections/ringsfdb0.oembed	(from https://www.laurencraft.com/collections/rings?page=4)
15:59:26	123209/123209	---MCZ	200	added ('OK')	text/html	etag:cacheable:944285459fd7817e298e28ee1ff15c97	https://www.laurencraft.com/collections/rings/products/nalini-ring	C:/Users/keega/Downloads/grisdesigns/www.laurencraft.com/collections/rings/products/nalini-ring.html	(from https://www.laurencraft.com/collections/rings?page=4)
15:59:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2021:59:25%20GMT	http://cdn.shopify.com/s/files/1/0946/4110/products/lavanya-ring_600x.png?v=1449442741	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/lavanya-ring_600x.c6a2e34.delayed	(from https://www.laurencraft.com/collections/rings?page=4)
15:59:27	124171/124171	---MCZ	200	added ('OK')	text/html	etag:cacheable:b496f4d0176ad488717648608075ba4e	https://www.laurencraft.com/collections/rings/products/lavanya-ring	C:/Users/keega/Downloads/grisdesigns/www.laurencraft.com/collections/rings/products/lavanya-ring.html	(from https://www.laurencraft.com/collections/rings?page=4)
15:59:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2021:59:28%20GMT	http://cdn.shopify.com/s/files/1/0946/4110/products/Lavanya-ring-1_600x.png?v=1449442740	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Lavanya-ring-1_600x.c6c6e67.delayed	(from https://www.laurencraft.com/collections/rings?page=4)
15:59:28	127452/127452	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2021:59:27%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/lavanya-ring_600x.png?v=1449442741	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/lavanya-ring_600x2e34.png	(from https://www.laurencraft.com/collections/rings?page=4)
15:59:28	231521/231521	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2021:59:28%20GMT	https://cdn.shopify.com/s/files/1/0946/4110/products/Lavanya-ring-1_600x.png?v=1449442740	C:/Users/keega/Downloads/grisdesigns/cdn.shopify.com/s/files/1/0946/4110/products/Lavanya-ring-1_600x6e67.png	(from https://www.laurencraft.com/collections/rings?page=4)
15:59:29	119839/119839	---MCZ	200	added ('OK')	text/html	etag:cacheable:db031679e33c02a420ad692301f3e752	https://www.laurencraft.com/collections/rings/products/beckinsale-ring	C:/Users/keega/Downloads/grisdesigns/www.laurencraft.com/collections/rings/products/beckinsale-ring.html	(from https://www.laurencraft.com/collections/rings?page=4)
